bids,brand,category,character,condition,era,franchise,gender,item_num,price,quantity_sold,sell_date,size,title,toy_type,year
0,Hot Toys,"TV, Movie & Video Games",Bill Skarsgard,New,2002-Now,,,174032192731,282.99,1,,12in.,Hot Toys MMS555 1/6 Chapter Two Pennywise Bill Skarsgard Collectibles Figure,Action Figure,2019
0,Unbranded,Designer & Urban Vinyl,,New,,KAWS Companion,,202672264546,19.99,91,,28CM,11.8”Limited Version New Kaws Figure Toys Gifts,Action Figure,2019
0,Hasbro,"TV, Movie & Video Games",Loki,New,2002-Now,Legend,,233365704760,42.0,3,,6in.,Avengers Marvel Legends Series Avengers: Infinity War Loki & Corvus Glaive,Action Figure,2019
0,LJN,"TV, Movie & Video Games",,Used,,,,293260979304,11.99,1,"Oct 12, 2019",,Vintage MOTU He-Man: Sy-Klone Complete with shield.  Good decal - great action,Action Figure,1983
0,Mattel,"TV, Movie & Video Games",Blade,Used,,Masters of the Universe,,274039783033,14.99,1,"Oct 12, 2019",,Vintage He-Man Masters of the Universe Blade 1986 MI Mexico Movie Action Figure,Action Figure,1986
0,Mattel,Comic Book Heroes,,Used,1980-2001,Masters of the Universe,,163895251600,15.59,1,"Oct 12, 2019",6in.,MOTU Masters of the Universe Flying Fists He-Man Action Figure Vintage Lot Part,Action Figure,
0,Hasbro,Transformers & Robots,Devastator,New,,Transformers,,392269176878,22.79,46,,17cm,HASBRO TRANSFORMERS DEVASTATOR COMBINE 7 ROBOT TRUCK CAR ACTION FIGURES KID TOY^,Action Figure,2017
0,Mattel,Sports,,Used,,WWE,,223698513501,9.99,1,"Oct 12, 2019",,Batista WWE Mattel Elite Series 30 Action Figure WWF Wrestler Flashback Drax ,Action Figure,
0,Sideshow Collectibles,Fantasy,,New,,,,392302112631,208.09,1,,,Beetlejuice - Tombstone Statue - Sideshow Collectibles Free Shipping!,,
4,Hasbro,Military & Adventure,Night Creeper,Used,,GI Joe,,143403458203,8.99,1,"Oct 12, 2019",3.75in.,1990 GI Joe Night Creeper(v1) Action Figure With Weapons & Accessories! Hasbro!,Action Figure,1990
0,Hasbro,Transformers & Robots,,Used,1980-2001,Transformers,,163893854530,13.0,1,"Oct 12, 2019",4 in,Transformers Beast Wars INCOMPLETE Tigatron White Tiger Deluxe NICE,Action Figure,1995
0,HY-art,"TV, Movie & Video Games",,New,,,,223247708346,7.99,132,,8.66 x 2.17 x 3.54 inches,Raptor Blue Velociraptor Figure Jurassic Dinosaur Model Toy Kids Christmas Gift,Action Figure,
10,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,133195935623,8.0,1,"Oct 12, 2019","3.75"" SCALE",R5-P8 Astromech Droid Factory Figure 2017 Star Wars Disney Park Collection LOOSE,Action Figure,2014
0,Hasbro,Military & Adventure,,Used,,GI Joe,,283639839245,13.59,1,"Oct 12, 2019",3.75in.,GI Joe 2008 25th Anniversary Cobra Bazooka Trooper figure(Loose),Action Figure,2008
0,NECA,"TV, Movie & Video Games",,Used,,Terminator,,153681700923,110.0,1,"Oct 12, 2019",18in.,"NECA Reel Toys, Terminator 2, T2 Endoskeleton 18"" Action Figure, Rare, T-800",Action Figure,
0,Marvel Legends,Comic Book Heroes,,Used,,,,293275779590,10.0,1,"Oct 12, 2019",6in.,Marvel Legends X-23 Wolverine loose ,Action Figure,
0,,"TV, Movie & Video Games",,Used,,Teenage Mutant Ninja Turtles,,123879410504,12.0,1,"Oct 12, 2019",,Vintage Tmnt Action Figure Complete  Skateboarding Mike ,Action Figure,
0,Hasbro,Military & Adventure,Road Pig,New,1980-2001,GI Joe,,192933991310,40.0,1,"Oct 12, 2019",3.75in.,GI Joe Sonic Fighters ROAD PIG Collectors Club FSS Final 12 MOC Star Case JTC,Action Figure,2019
0,Hasbro,Military & Adventure,Vipers,New,1980-2001,GI Joe,,153508048868,40.0,1,"Oct 12, 2019",3.75in.,GI Joe Sonic Fighters COBRA VIPER Collectors Club FSS Final 12 MOC Star Case JTC,Action Figure,2019
0,Hasbro,Military & Adventure,Hit & Run,New,1980-2001,GI Joe,,153508037316,40.0,1,"Oct 12, 2019",3.75in.,GI Joe UK Tiger Force HIT & RUN Collectors Club FSS Final 12 MOC Star Case JTC,Action Figure,2019
0,DC Collectibles,"TV, Movie & Video Games",,New,,,,133199226475,20.77,1,,,CW Series: The Flash Season 3 Figure DC Collectibles TV Action,,
0,Mattel,Sports,Cody Rhodes,Used,2010-Now,WWE,,274048656040,9.99,1,"Oct 12, 2019",6in.,WWE Wrestling Mattel Elite Series 36 Stardust Cody Rhodes Figure,Action Figure,2010
0,Hasbro,Comic Book Heroes,HOBGOBLIN,New,2002-Now,Spider-Man,,193154983899,19.0,1,"Oct 12, 2019",6in.,MARVEL LEGENDS INFINITE SERIES SPIDERGIRL WARRIORS OF THE WEB HOBGOBLIN BAF,Action Figure,2013
10,Hasbro,Military & Adventure,,New,,GI Joe,,174059912484,14.0,1,"Oct 12, 2019",3.75in.,Hasbro G.I. Joe Quick Kick Action Figure,Action Figure,
0,Generic,"TV, Movie & Video Games",Leatherface,Used,Unknown,The Texas Chainsaw Massacre,,273919807296,10.95,2,,4 Inch Scale,Leatherface 3 3/4 Texas Chainsaw Massacre Action Figure International Bootleg,Action Figure,
0,Stranger Things,"TV, Movie & Video Games",,New,,,,113862436784,14.99,4,,,New Stranger Things Demogorgon Chase Pop Vinyl Figure #428 Funko Official,,
0,Character,Other Action Figures,,Used,,,,254349665001,1.99,1,"Oct 12, 2019",,Lot Of 17 Superheroes & Villains Plastic Character Toys Figures Figurines Boys ,Action Figure,
0,Unbranded,"TV, Movie & Video Games",,New,2002-Now,,,323930327049,9.99,1,"Oct 12, 2019",8in.,TOY FIGURE MEXICAN FIVE NIGHTS AT FREDDY 'ANIMATRONICS TWISTED FREDDY GOLDEN 8IN,Action Figure,
0,Hasbro,Military & Adventure,Cobra Air Trooper,Used,,GI Joe,,283640938458,13.59,1,"Oct 12, 2019",3.75in.,GI JOE 25th ANNIVERSARY COBRA AIR TROOPER 2007,Action Figure,2007
0,Unbranded,Transformers & Robots,Soundwave,New,2002-Now,Transformers,,223700759358,80.99,1,"Oct 12, 2019",,Transformers Masterpiece MP-13 Soundwave New US 🇺🇸 SELLER Fast Shipping!,Action Figure,2016
6,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,133195936692,7.5,1,"Oct 12, 2019","3.75"" SCALE",R5-S9 Astromech Droid Factory Figure 2017 Star Wars Disney Park Collection LOOSE,Action Figure,2014
10,Hasbro,Military & Adventure,,New,,GI Joe,,174059912712,11.28,1,"Oct 12, 2019",3.75in.,Hasbro G.I. Joe Quick Kick Action Figure,Action Figure,
2,NECA,"TV, Movie & Video Games",Clubber Lang,New,2002-Now,Rocky,,193143137306,30.99,1,"Oct 12, 2019",7in.,NECA Rocky 40th anniversary Rocky III Clubber Lang figure!! MISB!!,Action Figure,
0,Bandai,"TV, Movie & Video Games",,New,,WWE,,283571508875,29.99,1,"Oct 12, 2019",5.5in.,BRAND NEW WWE Triple H. S.H. Figuarts Bandai Action Figure.,Action Figure,2017
1,LJN,"TV, Movie & Video Games",,Used,,Thundercats,,143405367146,9.99,1,"Oct 12, 2019",,1986 Ram Bam Complete Vintage Thundercats LJN Berserker Figure ,Action Figure,1986
15,Hasbro,Military & Adventure,,New,,GI Joe,,174059912955,12.51,1,"Oct 12, 2019",3.75in.,Hasbro G.I. Joe Quick Kick Action Figure,Action Figure,
0,Mattel,"TV, Movie & Video Games",,Used,Pre-1980,Battlestar Galactica,,303310860509,24.99,1,"Oct 12, 2019",3.75in.,"Vintage Battlestar Galactica BORAY Action Figure 3.75"" Mattel 1978",Action Figure,1978
0,Mattel,Sports,,Used,2002-Now,WWE,,153666289104,13.99,1,"Oct 12, 2019",6in.,WWE Mattel Elite 44 Braun Strowman Wyatt Family Member with Sheep Mask,Action Figure,2011
0,Playmates Toys,"TV, Movie & Video Games",Captain Jean-Luc Picard,New,,Star Trek,,323944319693,13.9,1,"Oct 12, 2019",4.5in.,Star Trek Captain Jean-Luc Picard Action Figure Sealed Unpunched 1992,Action Figure,1992
1,Star Wars,"TV, Movie & Video Games",Obi-Wan Kenobi,New,1980-2001,Obi-Wan Kenobi,,174054829740,0.99,1,"Oct 12, 2019",,Hasbro Star Wars Episode I Obi-Wan Kenobi Jedi Duel,Action Figure,1998
0,,"TV, Movie & Video Games",,New,,,,333125913822,25.0,1,"Oct 12, 2019",,Isle of Dogs Boss Action For Limited Release,Action Figure,
0,Hasbro,Transformers & Robots,,Used,1980-2001,,,292679590547,4.99,1,"Oct 12, 2019",,Transformers G1 Weapon Action Masters Megatron Wing,Action Figure,1988
0,Diamond Select,"TV, Movie & Video Games",,New,,Ghostbusters,,143404990493,43.99,1,"Oct 12, 2019",,DIAMOND SELECT - REAL GHOSTBUSTERS SCARED MR STAY-PUFT NYCC 2019 Exclusive,Action Figure,2019
0,Hasbro,Comic Book Heroes,Captain Marvel,New,2002-Now,Marvel Universe,,123935297140,24.99,2,,6in.,marvel legends captain marvel Uk Version,Action Figure,2019
0,Hasbro,Comic Book Heroes,Captain America,New,2002-Now,Marvel Universe,,123934596069,24.99,2,,6in.,marvel legends captain america Uk Version,Action Figure,2019
1,Mattel,Comic Book Heroes,,Used,2002-Now,,,202793815100,7.0,1,"Oct 12, 2019",,MATTEL JLU JUSTICE LEAGUE GOLDEN AGE GREEN LANTERN,Action Figure,
0,NECA,"TV, Movie & Video Games",Stripe,Used,2002-Now,Gremlins,,193152091942,30.0,1,"Oct 12, 2019",7in.,NECA Gremlins Ultimate Stripe Action Figure ,Action Figure,
0,Funko,"TV, Movie & Video Games",Boba Fett,New,,Star Wars,,202798771342,55.0,1,"Oct 12, 2019",10in.,"Funko Pop! #297 STAR WARS BOBA FETT 10"" Inch Futura BLACK TARGET EXCLUSIVE ",Action Figure,2019
0,Kenner,"TV, Movie & Video Games",,New,,Star Wars,,112043768287,16.95,270,,,STAR WARS BLISTER CASE - 20 Action Figure Protective Clamshell - SMALL GI Joe,Action Figure,
0,Playmates,"TV, Movie & Video Games",Cybergold,Used,2002-Now,Treasure X,,174042276369,12.99,1,,,TREASURE X HUNTER CYBERGOLD ULTRA RARE GOLDEN FIGURE W/TREASURE-THE TREASUREBOTS,Action Figure,2019
0,Super7,"TV, Movie & Video Games",,New,,Teenage Mutant Ninja Turtles,,153570677236,79.99,1,"Oct 12, 2019",3.75in.,Breakin’ Boombox 3-Pack [SDCC 2019] [Super7 ReAction],Action Figure,2019
0,Hasbro,Comic Book Heroes,,Used,2002-Now,Spider-Man,,153075840075,2.95,40,,2in.,"2.5""  Playskool Marvel Super Heroes Adventures Spider-Man Spider man Figure",Action Figure,
0,Does not apply,Military & Adventure,,New,,,,383008956757,14.99,29,,,Set of 8 1/6 Scale Hot pistol hand gun QSZ92 II M1935 357 Colt Python M92F Toys,Action Figure,
0,Funko,"TV, Movie & Video Games",Jon Snow,New,2002-Now,Game of Thrones,,282028474308,10.25,906,,3.75in.,Funko Pop Game of Thrones™: Jon Snow Vinyl Figure Item #3090,Action Figure,2018
0,Mezco,Comic Book Heroes,Cyclops,New,2002-Now,X-Men,,153661064219,99.99,2,,6in.,Mezco - One:12 - X-Men - Cyclops - Mint,Action Figure,
0,Hasbro,"TV, Movie & Video Games",Gamorrean Guard,New,2002-Now,Star Wars,,264472568284,24.99,1,"Oct 12, 2019",6in.,"Star Wars Black Series: GAMORREAN GUARD Target Exclusive - 6"" figure!!!!",Action Figure,2016
0,Kenner,"TV, Movie & Video Games",Obi-Wan Kenobi,Used,Pre-1980,Star Wars,,183992925720,64.99,1,"Oct 12, 2019",,Vintage Star Wars 1977 Light Grey Hair Obi-Wan Kenobi Figure Graded AFA 80+ NM,Action Figure,1977
1,Marvel Legends,Comic Book Heroes,Iron Spider,New,2002-Now,Marvel Universe,,293264231311,7.99,1,"Oct 12, 2019",6in.,Marvel Legends Captain Marvel Series 6-inch Yon-Rogg Action Figure,Action Figure,2018
1,Hasbro,Military & Adventure,,Used,,GI Joe,,264489021833,0.99,1,"Oct 12, 2019",,Vintage GI Joe action figure accessories shoes Lot 2,Action Figure,
0,NECA,"TV, Movie & Video Games",Hero,Used,,Ash vs Evil Dead,,153682602929,18.0,1,"Oct 12, 2019",,NECA Ash VS Evil Dead FIGURE LOT,Action Figure,
0,MEDICOM,Designer & Urban Vinyl,Jean-Michel Basquiat,New,,Bearbrick,,202780525767,159.99,2,,,Medicom Toy Bearbrick 100% 400% Set Jean-Michel Basquiat v3 Be@rbrick - New Rare,,
9,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,133195929330,12.5,1,"Oct 12, 2019","3.75""",Stormtrooper Officer Force Link 2.0 Figure HAN SOLO MOVIE TARGET Star Wars LOOSE,Action Figure,2013
0,KFC,Transformers & Robots,,New,2002-Now,Transformers,,173888717674,15.0,4,,,KFC KP-09 POSABLE HANDS FOR MP-24 MASTERPIECE STAR SABER GREY in Stock,Action Figure,2016
0,Mattel,Sports,Andre the Giant,Used,,WWE,,113921718139,15.99,1,"Oct 12, 2019",,WWE WWE Andre the Giant Mattel Battle Pack Series 33 Machine Roussimoff AWA,Action Figure,2011
0,Mattel,Sports,,Used,,,,401759339194,7.95,5,"Oct 12, 2019",,WWE Mattel Black Breakable Table Action Figure Weapon Accessory Elite 66 67 68 6,Action Figure,
1,Mattel,Comic Book Heroes,,Used,2002-Now,,,202793815388,7.0,1,"Oct 12, 2019",,MATTEL JLU JUSTICE LEAGUE CLOCK KING,Action Figure,
1,Hasbro,"TV, Movie & Video Games",,Used,1980-2001,Star Wars,,323939097342,40.0,1,"Oct 12, 2019",3.75in.,Star Wars Episode I Phantom Menace 18 Action Figures Lot 100% Series 1 2 and 3,Action Figure,
3,Mattel,"TV, Movie & Video Games",Gwildor,Used,1980-2001,Masters of the Universe,,143405359876,10.5,1,"Oct 12, 2019",,Vintage MOTU Gwildor Masters of the Universe figure He-Man,Action Figure,1980's
8,Bandai,"TV, Movie & Video Games",Falcon,Used,2002-Now,Power Rangers,,323939097764,36.0,1,"Oct 12, 2019",10in.,Legacy Power Rangers Falcon Zord,Action Figure,
0,Tmnt,"TV, Movie & Video Games",,Used,,Teenage Mutant Ninja Turtles,,383117087264,55.0,1,"Oct 12, 2019",,Vintage Teenage Mutant Ninja Turtles Action Figure Lot Of 12,Action Figure,
0,Hasbro,Military & Adventure,Eels,Used,1980-2001,GI Joe,,193147940115,35.0,1,"Oct 12, 2019",3.75in.,1985 EELS v.1 Cobra Eel Frogman 100% Complete w/FC file card GI/G.I. Joe JTC,Action Figure,1985
0,Hasbro,"TV, Movie & Video Games",Stormtrooper,New,,,,153673387627,4.99,1,"Oct 12, 2019",3.75in.,"Imperial Stormtrooper Star Wars Rogue One 3.75"" Action Figure",Action Figure,
1,Mattel,Sports,Big Show,Used,,WWE,,323939097965,0.99,1,"Oct 12, 2019",,"WWE Mattel The Big Show 7.5"" Action Figure ",Action Figure,
0,Hasbro,Comic Book Heroes,Cyclops,New,,X-Men,,223702237255,16.95,1,"Oct 12, 2019",,Hasbro Marvel Legends 80 Years Vintage Wave 3 Uncanny X-Men CYCLOPS New Retro ,Action Figure,
0,Hasbro,Military & Adventure,,Used,,GI Joe,,264485624022,6.99,1,"Oct 12, 2019",,Vintage GI Joe Action Figure 1994 Stalker V5,Action Figure,1983
7,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,143405360246,6.5,1,"Oct 12, 2019","3.75""",Weazel Mission on Vandor Force Link 2.0 Figure Han Solo Movie Star Wars ...LOOSE,Action Figure,2013
0,hasbro,Transformers & Robots,soundwave,Used,2002-Now,g1/classics,,274002210884,44.9,1,,6'',Transformers Universe SOUNDWAVE Ultra Class Missile Deployer,Action Figure,2004
4,Mattel,Comic Book Heroes,,Used,2002-Now,,,202793815720,10.5,1,"Oct 12, 2019",,MATTEL JLU JUSTICE LEAGUE GREY GHOST,Action Figure,
0,Unbranded,Anime & Manga,,New,,,,392368059345,18.99,1,,,20PCS /Set Dragon Ball Z Gt Action Figures Crazy Party 10cm Cell /Freeza /Goku,,
0,Funko,"TV, Movie & Video Games",,New,,,,392263659862,6.89,42,,,FUNKO DC PRIMAL AGE: Lex Luthor [New Toys] Vinyl Figure,,
0,DC Comics,Comic Book Heroes,Superhero,New,,DC Universe,,202657052478,11.99,1,"Oct 12, 2019",,DC Comics Justice League New Frontier Bendable Action Figures Superhero Set,Action Figure,
0,ZB G1,Transformers & Robots,,New,2002-Now,,,113804666831,260.99,4,,30CM,New Transform Zeta Toys Superion all set ZB01 ZB02 ZB03 ZB04 ZB05 Action figure,Action Figure,2017
1,,"TV, Movie & Video Games",,New,,,,183984179996,9.99,1,"Oct 12, 2019",,Addams Family Granny Action Figure,Action Figure,
0,Mattel,Comic Book Heroes,Teen Titans,New,2002-Now,Teen Titans Go!,,273620731360,18.99,1,"Oct 12, 2019",,RARE DC Teen Titans Go! To the Movies Mini Figure Pack - Batman - Superman,Action Figure,
0,Teen Titans Go!,Comic Book Heroes,,Used,,Teen Titans Go!,,183977174528,14.5,4,,2in.,"Teen Titans Go Teen Titans Action Figure (6-Pack), 2"" Toy - Damaged Box",Action Figure,
0,,"TV, Movie & Video Games",Star Commander,Used,,,,123935685695,65.0,1,"Oct 12, 2019",,8 Vintage Star Wars Rebel Commander Action Figures Complete Original Authentic,Action Figure,
0,Square-Enix,"TV, Movie & Video Games",,New,,,,323025723659,39.5,10,,"8""",Original Square Enix Play Arts Kai Kingdom Hearts 2 Riku Action figure NO BOX,Action Figure,
7,Hasbro,"TV, Movie & Video Games",Trooper,New,2002-Now,Star Wars,,183986593135,33.0,1,"Oct 12, 2019",,STAR WARS BLACK SERIES CARBONIZED GRAPHITE FIRST ORDER JET TROOPER WALMART,Action Figure,2019
0,Tokyo Marui,Military & Adventure,,New,,,,113710425371,39.0,2,,,Tokyo Marui No.12 SIG SAUER P228 HG  Air Hand Gun 6mm BB(0.12g) From Japan,,
0,Unbranded,"TV, Movie & Video Games",Ultron Prime,New,,Avengers,,254192500063,288.88,1,"Oct 12, 2019",, Hot Toys Avengers Age of Ultron ULTRON PRIME 1/6 Scale MMS284,Action Figure,
0,KOTOBUKIYA,Comic Book Heroes,Captain Phasma,Used,,Star Wars,,174061968576,21.0,1,"Oct 12, 2019",,Kotobukiya Star Wars ArtFX Captain Phasma 1/10 Scale Figure Complete,Action Figure,
0,Bandai,"TV, Movie & Video Games",,Used,2002-Now,Power Rangers,,192871311622,15.0,1,"Oct 12, 2019",,Power Rangers Dino SuperCharge Missile Launch Morpher With Flip Up Sight,Action Figure,2015
0,Hasbro,Transformers & Robots,apeface,New,,Transformers,,333335985222,9.99,1,,3in.,Hasbro Transformers Generations Titans Return Headmaster Apeface MOC ,Action Figure,
0,Hasbro,"TV, Movie & Video Games",,New,,Star Wars,,153640186797,2.9,7,,2.75in.,Playskool Star Wars Galactic Heroes Jedi Force STORMTROOPER Storm Trooper Figure,Action Figure,
0,Kenner,"TV, Movie & Video Games",,Used,1980-2001,Beetlejuice,,113726780206,6.95,1,"Oct 12, 2019",,Vintage BEETLEJUICE Action Figure Lot Kenner 1989,Action Figure,
0,FUNKO,Comic Book Heroes,Captain America,New,,,,372773089365,22.0,1,"Oct 12, 2019",,Captain America - 75th Anniversary Sepia Tone Pop! Vinyl Figure,,
32,Mirage,"TV, Movie & Video Games",,Used,1980-2001,Teenage Mutant Ninja Turtles,,143405352990,71.0,1,"Oct 12, 2019",4.5in.,Lot Of 20 Original Teenage Mutant Ninja Turtles Action Figures Vintage 1989-90s ,Action Figure,1991
1,Hasbro,Comic Book Heroes,,Used,,SPIDER-MAN,,153673490888,4.95,1,"Oct 12, 2019",12in.,"SPIDER-MAN Into the Spider-Verse Titan Hero Miles Morales 12"" ACTION FIGURE",Action Figure,
0,Mattel,"TV, Movie & Video Games",He-Man,New,1980-2001,Masters of the Universe,,383202131228,26.0,1,"Oct 12, 2019",6in.,2001 MATTEL HE-MAN MASTERS OF THE UNIVERSE ACTION FIGURE NEW ON CARD,Action Figure,2001
0,Mattel,"TV, Movie & Video Games",,Used,1980-2001,He-Man/Masters of the Universe,,263436421545,26.34,1,"Oct 12, 2019",10in.,2001 MOTUC He-Man BATTLE CAT/Cringer Masters of the Universe Classics BattleCat,Action Figure,2001
0,Hasbro,"TV, Movie & Video Games",,New,2002-Now,Star Wars,,143343283478,46.99,22,,3.75in.,"HASBRO STAR WARS 3.75"" THE VINTAGE COLLECTION SKIFF GUARD 3 PACK (VIZAM VEDAIN ",Action Figure,2019
0,Unbranded,Transformers & Robots,,New,,,,123916837931,51.65,7,,32CM,G1 Transformation OP COMMANDER SS38 Siege Alloy Oversize MP KO Action Figure ,Action Figure,
0,Hasbro,Comic Book Heroes,Hela,Used,2002-Now,Marvel Universe,,323939425578,25.99,1,"Oct 12, 2019",6in.,Marvel Legends - Thor: Ragnarok - Hela (2-Pack Version) - Loose,Action Figure,2019
0,Super7,Other Action Figures,,New,,,,193112490599,14.99,2,,,Rocky IV Rocky Balboa (Flag Shorts) ReAction Figure         ,,
1,Kenner,"TV, Movie & Video Games",,Used,,Star Wars,,312793621671,19.99,1,"Oct 12, 2019",3.75in.,1980 Kenner Vintage Star Wars Lando Calrissian Complete Figure Cardback 32 Back,Action Figure,1980
1,McFarlane Toys,"TV, Movie & Video Games",,New,,SCTV Bob Mckenzie,,383195191629,9.99,1,"Oct 12, 2019","6""","SEALED McFarlane Toys Bob McKenzie SCTV Great White North Canada 6""  Figure",Action Figure,
6,Hasbro,"TV, Movie & Video Games",Rogue,Used,,Star Wars,,143405353498,138.5,1,"Oct 12, 2019",6in.,Star Wars Black Series 1-27 + 29 + Battlefront Shock Trooper + Scarif Trooper,Action Figure,2016
0,Funko,Music,,New,,Johnny Cash™,,283515536995,10.25,55,,3.75in.,Funko Pop Rocks: Johnny Cash™ - Johnny Cash™ Vinyl Figure Item #39525,Vinyl Figure,
13,Panosh Place,"TV, Movie & Video Games",,Used,1980-2001,Voltron,,312793621739,520.0,1,"Oct 12, 2019",3.75in.,Vintage 1984 Panosh Place VOLTRON Complete Lion Set W/Complete Pilots Figures 84,Action Figure Set,1984
15,McFarlane Toys,"TV, Movie & Video Games",,New,,Matrix,,312793621734,36.0,1,"Oct 12, 2019","6""","SEALED McFarlane Toys The Matrix Series 2 Reloaded Morpheus 6"" Figure MOC",Action Figure,2003
7,Mezco,"TV, Movie & Video Games",,New,,King Kong,,312793621744,172.5,1,"Oct 12, 2019",15 in.,"SEALED 2006 Mezco Kong 8th Wonder 15"" Deluxe Action Figure Sealed in Box KONG",Deluxe Action Figure,2006
0,X-Toys,"TV, Movie & Video Games",Marie,New,,SNL,,372778710583,14.99,1,"Oct 12, 2019",6in.,Saturday Night Live Mary Katherine Gallagher Action Figure 2000 ,Action Figure,2000
2,Diamond Select,"TV, Movie & Video Games",Engineer Zombie,Used,2002-Now,Plants vs. Zombies,,283631617994,12.99,1,"Oct 12, 2019",4.5in.,ENGINEER ZOMBIE - PLANTS vs ZOMBIES: Garden Warfare Diamond Select figure loose,Action Figure,2015
0,Diamond Select,Other Action Figures,,New,2002-Now,Marvel Universe,,193137944412,17.99,2,,2in.,Marvel Minimates Walgreens Wave 10 Guardians of the Galaxy Rocket & Adam Warlock,Action Figure,2019
0,Diamond Select,Other Action Figures,,New,2002-Now,Marvel Universe,,123926904411,8.99,2,,2in.,Marvel Minimates Walgreens Spider-Man Maximum Venom Symbiote Spider-Man,Action Figure,2019
0,Diamond Select,Other Action Figures,,New,2002-Now,Marvel Universe,,193137950700,8.99,1,,2in.,Marvel Minimates Walgreens Spider-Man Maximum Venom,Action Figure,2019
0,Diamond Select,Other Action Figures,,New,2002-Now,Marvel Universe,,123926901038,17.99,2,,2in.,Marvel Minimates Walgreens Wave 10 Avengers Secret Doctor Strange & Ghost Rider,Action Figure,2019
